tcpID,only_chapter,verse,corrupted_book,corrupted_ch_only,corrupted_v_only,all_corrupt,corrupt_ratio,total
A60326,3,31,1,0,0,0,0.02857142857142857,35
A66978,1,33,0,0,1,0,0.02857142857142857,35
A89614,17,17,0,1,0,0,0.02857142857142857,35
A62099,57,387,3,0,10,0,0.028446389496717725,457
A03308,40,407,1,0,12,0,0.02826086956521739,460
A00259,1,68,0,0,2,0,0.028169014084507043,71
A55875,54,50,0,2,1,0,0.028037383177570093,107
A85664,20,223,3,1,3,0,0.028,250
B14862,5,30,0,0,0,1,0.027777777777777776,36
B25756,24,117,2,0,2,0,0.027586206896551724,145
B12270,29,218,2,1,4,0,0.027559055118110236,254
A19624,4,68,0,0,2,0,0.02702702702702703,74
B05977,15,57,0,1,1,0,0.02702702702702703,74
A09510,7,29,0,1,0,0,0.02702702702702703,37
A40428,0,36,0,0,1,0,0.02702702702702703,37
A87559,17,164,0,2,3,0,0.026881720430107527,186
A89577,62,228,2,4,2,0,0.026845637583892617,298
A91907,17,419,2,3,7,0,0.026785714285714284,448
A03765,53,20,0,1,1,0,0.02666666666666667,75
A66104,4,69,0,1,1,0,0.02666666666666667,75
B03760,8,65,0,1,1,0,0.02666666666666667,75
A01935,106,447,2,5,8,0,0.02640845070422535,568
A14187,1,73,0,0,2,0,0.02631578947368421,76
A12366,8,29,0,0,1,0,0.02631578947368421,38
A42126,4,33,0,0,1,0,0.02631578947368421,38
A50682,6,31,0,0,1,0,0.02631578947368421,38
A68255,6,31,0,0,1,0,0.02631578947368421,38
A85235,13,24,0,0,1,0,0.02631578947368421,38
A03344,84,251,1,2,6,0,0.02616279069767442,344
A13711,172,126,2,5,1,0,0.026143790849673203,306
A19548,86,63,0,3,0,1,0.026143790849673203,153
A19422,40,223,2,2,3,0,0.025925925925925925,270
A04608,16,172,1,0,4,0,0.025906735751295335,193
A10049,54,59,0,3,0,0,0.02586206896551724,116
A79008,6,107,1,0,2,0,0.02586206896551724,116
B10212,43,70,1,2,0,0,0.02586206896551724,116
A04480,283,19,2,6,0,0,0.025806451612903226,310
A30150,27,578,4,3,9,0,0.02576489533011272,621
A00409,101,51,0,2,2,0,0.02564102564102564,156
A78063,4,110,0,0,3,0,0.02564102564102564,117
A86324,8,68,0,0,2,0,0.02564102564102564,78
A93876,9,67,2,0,0,0,0.02564102564102564,78
A26827,5,33,0,0,1,0,0.02564102564102564,39
A40636,2,36,0,0,1,0,0.02564102564102564,39
A45559,2,36,0,0,1,0,0.02564102564102564,39
A96494,11,27,0,1,0,0,0.02564102564102564,39
A09262,9,106,0,0,3,0,0.025423728813559324,118
B02982,5,72,0,0,2,0,0.02531645569620253,79
A01704,112,621,3,0,14,2,0.02526595744680851,752
A14008,16,447,0,1,10,1,0.02526315789473684,475
A73859,109,7,0,3,0,0,0.025210084033613446,119
A43555,22,56,0,0,2,0,0.025,80
A04367,12,27,0,1,0,0,0.025,40
A62741,4,35,0,1,0,0,0.025,40
A66338,16,23,0,0,1,0,0.025,40
A90296,26,248,0,1,6,0,0.02491103202846975,281
A01431,61,606,1,4,12,0,0.024853801169590642,684
B12376,56,258,0,5,2,1,0.024844720496894408,322
A74623,15,64,0,1,1,0,0.024691358024691357,81
A02567,9,71,2,0,0,0,0.024390243902439025,82
A19174,24,16,0,0,1,0,0.024390243902439025,41
A37053,6,34,1,0,0,0,0.024390243902439025,41
A64128,5,35,0,0,1,0,0.024390243902439025,41
A95867,2,38,0,0,1,0,0.024390243902439025,41
A73175,214,147,2,3,4,0,0.024324324324324326,370
A55343,37,447,0,4,8,0,0.024193548387096774,496
A03787,13,108,2,0,1,0,0.024193548387096774,124
B20883,23,98,0,1,2,0,0.024193548387096774,124
A91754,8,154,1,0,3,0,0.024096385542168676,166
A41843,23,264,0,4,3,0,0.023809523809523808,294
A65069,6,76,0,0,2,0,0.023809523809523808,84
A06532,37,4,1,0,0,0,0.023809523809523808,42
A17215,40,1,1,0,0,0,0.023809523809523808,42
A66711,7,34,0,1,0,0,0.023809523809523808,42
A82007,2,39,0,0,1,0,0.023809523809523808,42
A86299,131,321,1,2,8,0,0.023758099352051837,463
A76447,25,263,0,1,6,0,0.023728813559322035,295
A33955,29,549,3,2,9,0,0.02364864864864865,592
A46315,16,108,1,0,2,0,0.023622047244094488,127
A14664,27,56,1,1,0,0,0.023529411764705882,85
A56119,13,70,0,0,2,0,0.023529411764705882,85
A70654,33,50,0,0,2,0,0.023529411764705882,85
A96469,10,73,0,0,2,0,0.023529411764705882,85
A57143,196,2592,5,12,46,4,0.023467600700525393,2855
A95617,29,221,0,0,6,0,0.0234375,256
A81919,3,122,0,1,2,0,0.0234375,128
A02883,39,3,0,1,0,0,0.023255813953488372,43
A30919,6,36,0,1,0,0,0.023255813953488372,43
A36889,12,30,0,0,1,0,0.023255813953488372,43
A66335,8,34,0,0,1,0,0.023255813953488372,43
A96329,16,195,1,0,4,0,0.023148148148148147,216
A17706,399,236,3,4,8,0,0.023076923076923078,650
A14189,182,73,3,3,0,0,0.022988505747126436,261
A10317,32,53,1,0,1,0,0.022988505747126436,87
A61409,11,590,0,0,13,1,0.022764227642276424,615
A88578,31,270,4,0,2,1,0.022727272727272728,308
A18048,31,98,0,2,1,0,0.022727272727272728,132
A64137,21,108,0,1,2,0,0.022727272727272728,132
A66426,7,79,0,2,0,0,0.022727272727272728,88
A93755,13,73,0,0,2,0,0.022727272727272728,88
A09910,21,22,0,1,0,0,0.022727272727272728,44
A15104,32,11,0,1,0,0,0.022727272727272728,44
A40676,13,30,0,0,1,0,0.022727272727272728,44
A40819,8,35,0,0,1,0,0.022727272727272728,44
A56706,28,15,0,1,0,0,0.022727272727272728,44
A85014,1,42,1,0,0,0,0.022727272727272728,44
A96519,8,165,0,3,1,0,0.022598870056497175,177
A11846,5,82,0,1,1,0,0.02247191011235955,89
A64281,21,284,0,3,4,0,0.022435897435897436,312
A85657,22,196,3,0,2,0,0.02242152466367713,223
A00888,135,697,2,2,15,0,0.022326674500587545,851
A07457,81,359,1,6,3,0,0.022222222222222223,450
A13407,4,40,0,0,0,1,0.022222222222222223,45
A40109,9,35,0,0,1,0,0.022222222222222223,45
A43575,7,37,0,0,1,0,0.022222222222222223,45
A46802,9,35,0,0,1,0,0.022222222222222223,45
A49458,10,34,0,0,1,0,0.022222222222222223,45
A65385,9,35,1,0,0,0,0.022222222222222223,45
A90897,20,290,0,0,6,1,0.022082018927444796,317
A68257,5,128,0,0,3,0,0.022058823529411766,136
A40889,128,760,4,2,12,2,0.022026431718061675,908
A59893,30,239,0,1,5,0,0.02181818181818182,275
A27638,2,223,0,0,3,2,0.021739130434782608,230
A71253,24,156,0,2,2,0,0.021739130434782608,184
A02715,21,24,0,1,0,0,0.021739130434782608,46
A08769,2,43,0,0,1,0,0.021739130434782608,46
A27244,5,40,0,0,1,0,0.021739130434782608,46
A40737,7,38,0,0,1,0,0.021739130434782608,46
A72063,45,0,0,0,1,0,0.021739130434782608,46
B21327,3,42,0,0,1,0,0.021739130434782608,46
A39578,49,358,3,1,4,1,0.021634615384615384,416
A19588,33,103,0,0,3,0,0.02158273381294964,139
A05170,53,38,1,0,1,0,0.021505376344086023,93
A70235,15,122,0,0,3,0,0.02142857142857143,140
A28172,27,156,1,0,3,0,0.0213903743315508,187
A10498,121,108,2,0,2,1,0.021367521367521368,234
A04425,18,74,0,1,1,0,0.02127659574468085,94
A17335,6,86,0,0,1,1,0.02127659574468085,94
A05404,34,12,0,1,0,0,0.02127659574468085,47
A13119,7,39,0,0,1,0,0.02127659574468085,47
A59757,11,35,0,1,0,0,0.02127659574468085,47
A84337,37,194,1,1,2,1,0.0211864406779661,236
A66086,6,87,0,1,1,0,0.021052631578947368,95
A50232,6,88,0,0,2,0,0.020833333333333332,96
A03639,31,16,0,1,0,0,0.020833333333333332,48
A14262,10,37,0,0,1,0,0.020833333333333332,48
A33280,0,47,0,0,1,0,0.020833333333333332,48
A65441,3,44,1,0,0,0,0.020833333333333332,48
A27259,140,661,0,3,12,2,0.02078239608801956,818
A11168,24,165,0,0,4,0,0.02072538860103627,193
B26965,17,172,0,0,4,0,0.02072538860103627,193
A53755,20,122,0,2,1,0,0.020689655172413793,145
A73391,12,225,0,0,5,0,0.02066115702479339,242
A03763,90,5,0,1,1,0,0.020618556701030927,97
A16505,29,209,0,2,3,0,0.0205761316872428,243
A86356,5,186,0,0,1,3,0.020512820512820513,195
A14176,14,178,1,1,2,0,0.02040816326530612,196
A55395,10,86,0,1,1,0,0.02040816326530612,98
A22193,2,46,0,1,0,0,0.02040816326530612,49
A43053,7,41,0,0,1,0,0.02040816326530612,49
A44124,8,40,0,0,1,0,0.02040816326530612,49
A78180,4,44,1,0,0,0,0.02040816326530612,49
A92847,3,45,0,0,1,0,0.02040816326530612,49
A18567,30,355,1,0,7,0,0.020356234096692113,393
A14350,13,132,0,0,3,0,0.02027027027027027,148
A90061,20,77,0,0,2,0,0.020202020202020204,99
A10015,6,141,0,0,3,0,0.02,150
A62626,10,137,1,0,2,0,0.02,150
A43139,7,91,1,0,1,0,0.02,100
A84939,5,93,0,1,1,0,0.02,100
A06749,14,35,0,1,0,0,0.02,50
A13262,14,35,0,1,0,0,0.02,50
A56705,27,22,0,1,0,0,0.02,50
A75965,6,43,1,0,0,0,0.02,50
A81211,4,45,0,0,1,0,0.02,50
A85305,1,48,0,0,1,0,0.02,50
A12481,789,246,0,16,5,0,0.019886363636363636,1056
A35574,13,135,0,0,3,0,0.019867549668874173,151
A57166,13,731,1,4,10,0,0.019762845849802372,759
A10074,30,169,2,0,2,0,0.019704433497536946,203
A32832,7,43,0,0,1,0,0.0196078431372549,51
A43546,20,30,0,0,1,0,0.0196078431372549,51
A61263,5,45,0,0,1,0,0.0196078431372549,51
A78224,2,48,0,1,0,0,0.0196078431372549,51
A80080,9,41,0,1,0,0,0.0196078431372549,51
B43574,3,47,0,0,1,0,0.0196078431372549,51
A03281,20,131,0,0,3,0,0.01948051948051948,154
A19290,26,126,1,1,1,0,0.01935483870967742,155
A16943,17,85,1,0,1,0,0.019230769230769232,104
A28823,21,81,0,0,2,0,0.019230769230769232,104
A12178,16,35,0,0,1,0,0.019230769230769232,52
A38031,35,328,2,4,1,0,0.01891891891891892,370
A30793,217,302,1,3,4,2,0.01890359168241966,529
A96327,19,189,1,0,3,0,0.018867924528301886,212
A00818,7,97,1,0,0,1,0.018867924528301886,106
A00944,8,44,0,0,1,0,0.018867924528301886,53
A26730,39,13,0,0,1,0,0.018867924528301886,53
A50540,6,46,0,1,0,0,0.018867924528301886,53
A69173,1,51,0,0,1,0,0.018867924528301886,53
A69658,0,52,0,0,1,0,0.018867924528301886,53
A96315,44,113,0,1,2,0,0.01875,160
A12429,223,144,0,5,2,0,0.01871657754010695,374
A52045,24,81,0,0,2,0,0.018691588785046728,107
A16492,55,103,0,0,3,0,0.018633540372670808,161
A34880,183,186,1,6,0,0,0.018617021276595744,376
A07452,56,50,0,1,1,0,0.018518518518518517,108
A19514,20,86,0,0,2,0,0.018518518518518517,108
A55754,72,34,0,2,0,0,0.018518518518518517,108
A02706,30,23,0,0,1,0,0.018518518518518517,54
A61267,4,49,0,0,1,0,0.018518518518518517,54
A10061,39,281,0,2,4,0,0.018404907975460124,326
A19291,39,121,0,0,3,0,0.018404907975460124,163
A20744,124,571,4,1,8,0,0.018361581920903956,708
A20782,9,98,0,0,2,0,0.01834862385321101,109
A19474,126,570,1,5,3,4,0.018335684062059238,709
A77809,19,89,1,0,1,0,0.01818181818181818,110
A04622,9,45,0,0,0,1,0.01818181818181818,55
A25469,7,47,0,1,0,0,0.01818181818181818,55
A42043,2,52,0,0,1,0,0.01818181818181818,55
A50155,4,50,0,0,1,0,0.01818181818181818,55
A61461,5,49,0,0,1,0,0.01818181818181818,55
A62464,8,46,0,1,0,0,0.01818181818181818,55
A65556,8,46,0,0,1,0,0.01818181818181818,55
A81220,3,51,1,0,0,0,0.01818181818181818,55
A94134,3,51,1,0,0,0,0.01818181818181818,55
A10384,68,203,2,2,1,0,0.018115942028985508,276
A85485,9,154,0,0,3,0,0.018072289156626505,166
A34747,28,190,1,0,3,0,0.018018018018018018,222
A41153,10,99,0,0,2,0,0.018018018018018018,111
A48438,2,108,0,0,2,0,0.017857142857142856,112
A13752,358,1294,0,9,18,3,0.0178359096313912,1682
A11165,14,152,1,0,2,0,0.01775147928994083,169
A11462,1206,14,3,19,0,0,0.017713365539452495,1242
A10073,143,135,0,1,3,1,0.0176678445229682,283
A66700,23,144,0,2,1,0,0.01764705882352941,170
B11837,309,27,3,3,0,0,0.017543859649122806,342
A01092,12,100,1,0,1,0,0.017543859649122806,114
A86579,4,108,0,2,0,0,0.017543859649122806,114
A28266,3,53,0,0,1,0,0.017543859649122806,57
A30567,22,34,0,1,0,0,0.017543859649122806,57
A45184,30,26,0,0,1,0,0.017543859649122806,57
A92853,10,46,0,0,0,1,0.017543859649122806,57
A20540,92,246,2,0,4,0,0.01744186046511628,344
A10027,8,161,0,0,3,0,0.01744186046511628,172
A37045,127,381,1,4,4,0,0.017408123791102514,517
A55752,317,417,0,4,9,0,0.01740294511378849,747
A25410,25,88,0,1,1,0,0.017391304347826087,115
A12807,230,790,3,4,10,1,0.017341040462427744,1038
A25383,158,1891,0,23,13,0,0.017266187050359712,2085
A77360,97,74,0,1,2,0,0.017241379310344827,174
A03104,76,38,0,2,0,0,0.017241379310344827,116
A41726,2,55,1,0,0,0,0.017241379310344827,58
A57353,4,53,0,0,1,0,0.017241379310344827,58
A63898,2,55,0,0,1,0,0.017241379310344827,58
A68607,5,396,2,1,4,0,0.01715686274509804,408
A45205,46,300,0,1,5,0,0.017045454545454544,352
A35545,13,219,0,0,4,0,0.01694915254237288,236
A87379,19,97,0,0,1,1,0.01694915254237288,118
A05171,32,26,1,0,0,0,0.01694915254237288,59
A50160,4,54,0,0,1,0,0.01694915254237288,59
A78440,13,45,0,0,1,0,0.01694915254237288,59
A86708,8,50,0,0,1,0,0.01694915254237288,59
A03713,29,146,0,0,3,0,0.016853932584269662,178
A10617,76,571,0,1,9,1,0.016717325227963525,658
A68859,387,25,3,4,0,0,0.016706443914081145,419
A19091,6,112,0,0,2,0,0.016666666666666666,120
A16945,59,0,0,1,0,0,0.016666666666666666,60
A36925,11,48,0,0,1,0,0.016666666666666666,60
A42917,4,55,0,0,1,0,0.016666666666666666,60
A47412,2,57,0,0,0,1,0.016666666666666666,60
B09543,14,105,0,0,2,0,0.01652892561983471,121
A93049,11,287,0,1,4,0,0.0165016501650165,303
A43755,9,51,0,0,1,0,0.01639344262295082,61
A45468,14,46,0,0,1,0,0.01639344262295082,61
A86422,9,51,0,0,1,0,0.01639344262295082,61
A89588,16,44,0,0,1,0,0.01639344262295082,61
A78515,6,115,0,0,2,0,0.016260162601626018,123
A47399,22,160,0,1,2,0,0.016216216216216217,185
A27038,32,272,0,1,4,0,0.016181229773462782,309
A66418,4,57,0,0,1,0,0.016129032258064516,62
A66422,2,59,0,0,1,0,0.016129032258064516,62
A75308,6,55,0,0,1,0,0.016129032258064516,62
A78555,3,58,0,0,1,0,0.016129032258064516,62
A87496,7,54,0,0,1,0,0.016129032258064516,62
A66401,65,243,0,2,3,0,0.01597444089456869,313
A11458,100,457,0,0,9,0,0.015901060070671377,566
A73748,38,148,0,1,2,0,0.015873015873015872,189
A64233,22,102,0,0,2,0,0.015873015873015872,126
A19279,53,9,0,1,0,0,0.015873015873015872,63
A39528,4,58,0,0,1,0,0.015873015873015872,63
A02457,17,108,0,0,2,0,0.015748031496062992,127
A80485,12,240,1,0,3,0,0.015625,256
A60956,14,112,0,1,1,0,0.015625,128
A61865,4,122,2,0,0,0,0.015625,128
A72487,42,84,0,0,2,0,0.015625,128
A12091,59,4,0,1,0,0,0.015625,64
A20411,55,8,0,0,1,0,0.015625,64
A42369,7,56,0,0,0,1,0.015625,64
A42790,5,58,0,0,1,0,0.015625,64
A69886,32,285,0,0,5,0,0.015527950310559006,322
A03617,28,226,2,0,2,0,0.015503875968992248,258
A61710,9,118,1,0,1,0,0.015503875968992248,129
A79831,19,236,0,0,4,0,0.015444015444015444,259
A73841,45,147,0,2,1,0,0.015384615384615385,195
A00816,7,121,0,0,2,0,0.015384615384615385,130
A25828,53,75,0,2,0,0,0.015384615384615385,130
A13263,8,56,0,0,1,0,0.015384615384615385,65
A48477,13,51,1,0,0,0,0.015384615384615385,65
A81254,14,115,0,0,2,0,0.015267175572519083,131
B18399,49,211,0,3,1,0,0.015151515151515152,264
A02771,12,53,0,0,1,0,0.015151515151515152,66
A09506,34,31,0,0,1,0,0.015151515151515152,66
A23622,2,63,0,0,1,0,0.015151515151515152,66
A30009,3,62,0,0,1,0,0.015151515151515152,66
A51401,3,62,0,0,1,0,0.015151515151515152,66
A87672,9,56,0,0,1,0,0.015151515151515152,66
A88149,5,60,0,0,1,0,0.015151515151515152,66
A49244,36,745,0,2,10,0,0.015132408575031526,793
A01554,108,1002,0,7,6,4,0.015084294587400177,1127
A70945,89,2524,2,3,30,5,0.015077271013946476,2653
A18016,109,87,0,1,2,0,0.01507537688442211,199
A61626,14,316,0,0,5,0,0.014925373134328358,335
A17332,45,153,0,0,3,0,0.014925373134328358,201
A09505,129,3,0,2,0,0,0.014925373134328358,134
A40725,11,121,0,0,2,0,0.014925373134328358,134
A90706,18,114,0,0,2,0,0.014925373134328358,134
A18708,57,9,0,0,1,0,0.014925373134328358,67
A35322,4,62,0,0,1,0,0.014925373134328358,67
A55106,10,56,0,0,1,0,0.014925373134328358,67
B09542,5,61,0,0,1,0,0.014925373134328358,67
A93240,56,673,1,1,8,1,0.014864864864864866,740
A01473,10,123,0,0,2,0,0.014814814814814815,135
A17039,11,123,0,0,2,0,0.014705882352941176,136
A97070,8,126,0,0,2,0,0.014705882352941176,136
A13558,9,58,0,0,1,0,0.014705882352941176,68
A34209,4,63,0,1,0,0,0.014705882352941176,68
A65373,96,174,0,2,2,0,0.014598540145985401,274
A90206,13,326,0,1,3,1,0.014534883720930232,344
A66097,40,435,1,2,4,0,0.014522821576763486,482
A19568,43,93,0,2,0,0,0.014492753623188406,138
A12095,24,44,0,0,1,0,0.014492753623188406,69
A33293,10,58,0,0,1,0,0.014492753623188406,69
A65312,5,63,0,0,1,0,0.014492753623188406,69
A13264,61,146,0,2,1,0,0.014285714285714285,210
A85403,2,136,0,0,2,0,0.014285714285714285,140
A39163,11,58,0,0,1,0,0.014285714285714285,70
A54873,3,66,1,0,0,0,0.014285714285714285,70
B03145,10,59,0,0,1,0,0.014285714285714285,70
A02462,8,131,0,1,1,0,0.014184397163120567,141
A15385,94,45,0,0,2,0,0.014184397163120567,141
A42685,7,132,0,0,1,1,0.014184397163120567,141
A65469,1,138,0,0,2,0,0.014184397163120567,141
A86505,28,111,0,1,1,0,0.014184397163120567,141
A36296,167,1294,0,4,15,2,0.01417004048582996,1482
A04986,100,388,0,4,3,0,0.014141414141414142,495
A14032,1754,479,9,18,5,0,0.0141280353200883,2265
A77502,48,302,0,1,4,0,0.014084507042253521,355
A60427,26,254,1,0,3,0,0.014084507042253521,284
A85236,11,59,0,1,0,0,0.014084507042253521,71
A89567,41,170,0,1,2,0,0.014018691588785047,214
A63878,16,125,0,0,2,0,0.013986013986013986,143
A69089,13,128,0,0,2,0,0.013986013986013986,143
A15738,65,1137,8,2,6,1,0.01394585726004922,1219
A02367,111,244,0,2,3,0,0.013888888888888888,360
A81893,49,235,1,0,3,0,0.013888888888888888,288
A01027,63,79,0,2,0,0,0.013888888888888888,144
A29567,12,59,0,0,1,0,0.013888888888888888,72
A46725,14,57,0,0,1,0,0.013888888888888888,72
B26461,11,60,0,0,1,0,0.013888888888888888,72
A29488,207,78,0,2,2,0,0.01384083044982699,289
A51705,61,653,0,3,7,0,0.013812154696132596,724
A69147,135,8,0,2,0,0,0.013793103448275862,145
A12705,37,178,0,0,2,1,0.013761467889908258,218
A23813,46,169,0,0,3,0,0.013761467889908258,218
A66475,54,161,1,2,0,0,0.013761467889908258,218
A18126,9,63,0,0,1,0,0.0136986301369863,73
A39584,15,57,0,0,1,0,0.0136986301369863,73
A70044,11,61,0,1,0,0,0.0136986301369863,73
B16394,33,39,0,1,0,0,0.0136986301369863,73
A61853,86,493,0,1,7,0,0.013628620102214651,587
A86368,248,695,1,3,9,0,0.013598326359832637,956
A71286,34,112,0,1,1,0,0.013513513513513514,148
A07287,17,56,0,1,0,0,0.013513513513513514,74
A17324,10,63,0,0,1,0,0.013513513513513514,74
A43617,12,61,0,0,1,0,0.013513513513513514,74
A87566,8,65,0,0,1,0,0.013513513513513514,74
A93163,3,70,0,0,1,0,0.013513513513513514,74
A14642,15,132,0,1,1,0,0.013422818791946308,149
A29931,34,188,1,1,1,0,0.013333333333333334,225
A32753,30,118,0,0,2,0,0.013333333333333334,150
A26788,32,42,0,1,0,0,0.013333333333333334,75
A60249,30,44,0,1,0,0,0.013333333333333334,75
A65949,3,71,0,0,1,0,0.013333333333333334,75
A72359,435,1049,9,2,9,0,0.013297872340425532,1504
A55028,66,157,1,1,1,0,0.01327433628318584,226
A58035,23,200,0,0,3,0,0.01327433628318584,226
A86433,37,336,0,2,3,0,0.013227513227513227,378
A01303,72,3,0,1,0,0,0.013157894736842105,76
A12808,16,59,0,0,1,0,0.013157894736842105,76
A01529,60,546,0,0,8,0,0.013029315960912053,614
A34199,6,70,0,0,1,0,0.012987012987012988,77
A43562,10,66,1,0,0,0,0.012987012987012988,77
A50227,6,70,0,0,0,1,0.012987012987012988,77
A03839,253,824,2,5,7,0,0.012832263978001834,1091
A12706,51,103,0,2,0,0,0.01282051282051282,156
A14974,17,60,0,0,1,0,0.01282051282051282,78
A46826,7,70,0,0,1,0,0.01282051282051282,78
A90052,9,68,0,1,0,0,0.01282051282051282,78
A58958,63,401,0,1,5,0,0.01276595744680851,470
A11823,13,297,0,0,2,2,0.012738853503184714,314
A04840,28,128,0,1,1,0,0.012658227848101266,158
A20788,4,74,0,0,1,0,0.012658227848101266,79
A12166,178,135,0,2,2,0,0.012618296529968454,317
A49108,22,135,1,1,0,0,0.012578616352201259,159
A93878,10,69,0,0,1,0,0.0125,80
A07488,143,16,0,2,0,0,0.012422360248447204,161
A77005,16,143,1,0,1,0,0.012422360248447204,161
A20154,97,541,1,0,7,0,0.01238390092879257,646
B00373,14,146,0,0,2,0,0.012345679012345678,162
A50224,4,76,0,0,1,0,0.012345679012345678,81
A57739,4,76,1,0,0,0,0.012345679012345678,81
A42697,7,74,0,0,1,0,0.012195121951219513,82
A61631,22,305,0,0,3,1,0.012084592145015106,331
A10496,90,74,0,1,1,0,0.012048192771084338,166
A03347,27,55,0,1,0,0,0.012048192771084338,83
A35578,13,69,0,0,1,0,0.012048192771084338,83
A42780,10,72,0,0,0,1,0.012048192771084338,83
A46650,15,67,0,0,1,0,0.012048192771084338,83
A87668,16,66,0,0,1,0,0.012048192771084338,83
A19986,147,1090,0,0,14,1,0.011980830670926517,1252
A72056,14,151,0,0,2,0,0.011976047904191617,167
A01078,7,76,0,1,0,0,0.011904761904761904,84
A01739,25,58,0,0,1,0,0.011904761904761904,84
A13550,7,76,0,0,1,0,0.011904761904761904,84
A15459,22,61,0,0,1,0,0.011904761904761904,84
A65716,37,381,0,2,3,0,0.01182033096926714,423
A13544,24,228,0,0,3,0,0.011764705882352941,255
A19277,36,132,0,1,1,0,0.011764705882352941,170
A79475,11,157,0,1,1,0,0.011764705882352941,170
A05167,38,46,0,1,0,0,0.011764705882352941,85
A66610,6,78,0,0,1,0,0.011764705882352941,85
A89586,7,77,0,0,1,0,0.011764705882352941,85
A04156,16,324,0,1,2,1,0.011627906976744186,344
A93780,8,77,0,0,1,0,0.011627906976744186,86
A23716,59,796,1,2,6,1,0.011560693641618497,865
A73031,185,1953,2,1,20,2,0.01155802126675913,2163
A26158,25,232,0,0,2,1,0.011538461538461539,260
A23637,23,150,0,0,2,0,0.011428571428571429,175
A77703,26,147,0,1,1,0,0.011428571428571429,175
A86138,23,150,0,0,2,0,0.011428571428571429,175
A20717,10,77,0,0,1,0,0.011363636363636364,88
A88993,10,77,0,0,1,0,0.011363636363636364,88
A97227,6,81,0,0,1,0,0.011363636363636364,88
A16175,260,2,2,1,0,0,0.011320754716981131,265
A68657,397,129,0,5,1,0,0.011278195488721804,532
A12980,15,73,0,0,1,0,0.011235955056179775,89
A69062,336,17,1,3,0,0,0.011204481792717087,357
A60325,20,157,0,1,1,0,0.0111731843575419,179
A15086,39,50,0,0,1,0,0.011111111111111112,90
A65297,6,83,0,0,1,0,0.011111111111111112,90
A81214,12,77,0,0,1,0,0.011111111111111112,90
A93792,19,70,0,0,1,0,0.011111111111111112,90
A10931,78,458,0,0,6,0,0.01107011070110701,542
A87741,44,403,0,2,3,0,0.011061946902654867,452
A57623,90,89,0,0,2,0,0.011049723756906077,181
A93044,6,174,0,1,1,0,0.01098901098901099,182
A07454,28,62,0,1,0,0,0.01098901098901099,91
A64235,7,83,0,0,1,0,0.01098901098901099,91
A90348,8,82,0,0,1,0,0.01098901098901099,91
A09757,447,96,0,3,3,0,0.01092896174863388,549
A66476,96,266,0,1,3,0,0.01092896174863388,366
A25829,38,417,0,2,3,0,0.010869565217391304,460
B23007,19,254,0,0,3,0,0.010869565217391304,276
A01553,13,169,0,0,2,0,0.010869565217391304,184
A07535,20,71,0,0,1,0,0.010869565217391304,92
A35327,6,85,0,0,1,0,0.010869565217391304,92
B01658,60,399,0,2,3,0,0.010775862068965518,464
A28855,15,169,0,0,2,0,0.010752688172043012,186
A74782,3,89,0,0,1,0,0.010752688172043012,93
A02609,37,148,0,1,1,0,0.0106951871657754,187
A19297,25,68,0,1,0,0,0.010638297872340425,94
A28856,10,177,0,0,2,0,0.010582010582010581,189
A43821,21,166,2,0,0,0,0.010582010582010581,189
A49697,29,158,0,1,1,0,0.010582010582010581,189
A63741,27,160,0,1,1,0,0.010582010582010581,189
A14849,40,241,0,0,3,0,0.01056338028169014,284
A13809,313,439,3,0,4,1,0.010526315789473684,760
A20734,12,176,0,0,2,0,0.010526315789473684,190
A47086,18,170,0,2,0,0,0.010526315789473684,190
A28303,17,77,1,0,0,0,0.010526315789473684,95
A75711,6,88,1,0,0,0,0.010526315789473684,95
A91808,242,699,0,4,6,0,0.010515247108307046,951
A27047,34,441,1,1,2,1,0.010416666666666666,480
A87519,23,262,0,0,3,0,0.010416666666666666,288
A29715,4,91,0,0,0,1,0.010416666666666666,96
A66986,2,93,0,0,1,0,0.010416666666666666,96
A67417,38,343,1,1,2,0,0.01038961038961039,385
A95353,15,462,0,1,4,0,0.01037344398340249,482
A41135,11,372,0,1,3,0,0.0103359173126615,387
A42952,33,159,0,2,0,0,0.010309278350515464,194
A16491,12,84,0,0,1,0,0.010309278350515464,97
A94183,7,89,0,0,1,0,0.010309278350515464,97
A91728,16,178,1,1,0,0,0.01020408163265306,196
A92776,11,183,0,0,2,0,0.01020408163265306,196
A01725,38,59,0,1,0,0,0.01020408163265306,98
A32795,19,78,0,0,1,0,0.01020408163265306,98
A60177,86,109,0,1,1,0,0.01015228426395939,197
A02723,283,305,0,6,0,0,0.010101010101010102,594
A56742,18,178,1,0,1,0,0.010101010101010102,198
A11605,37,61,0,0,1,0,0.010101010101010102,99
A66351,1,97,0,0,1,0,0.010101010101010102,99
A95064,2,96,0,0,1,0,0.010101010101010102,99
B15342,91,7,0,1,0,0,0.010101010101010102,99
B12557,125,465,1,1,4,0,0.010067114093959731,596
A52387,7,190,0,0,2,0,0.010050251256281407,199
A50403,12,87,0,0,1,0,0.01,100
A12473,127,568,0,1,6,0,0.009971509971509971,702
A95346,119,280,0,1,3,0,0.009925558312655087,403
A17318,27,73,0,0,1,0,0.009900990099009901,101
A61203,1,99,0,0,1,0,0.009900990099009901,101
